473	78	87
475	11	172
476	135	55
477	24	231
478	2	29
479	3	102
480	11	117
482	11	210
483	31	99
484	1	89
485	4	47
486	9	20
487	28	381
488	34	235
489	3	8
490	27	123
491	2	11
492	1	37
493	7	96
495	3	218
496	3	42
497	13	72
498	64	97
499	3	52
500	15	134
501	12	122
502	29	120
503	4	7
504	8	54
505	31	64
506	7	52
507	317	319
508	237	427
509	1	22
510	7	158
511	2	9
512	18	51
513	1	62
514	5	50
516	3	92
517	9	95
519	16	27
520	1	13
522	12	42
523	3	12
524	3	18
525	1	32
527	1	19
528	6	25
529	8	21
530	2	16
531	4	99
532	1	16
534	48	451
535	44	110
536	1	140
537	1	55
538	3	19
540	4	112
541	1	3
543	15	61
544	7	52
546	3	2
549	2	2
552	3	23
553	20	82
555	68	28
556	5	58
557	42	35
558	2	9
559	1	11
562	1	24
564	2	25
565	3	9
568	1	10
569	3	42
570	4	27
573	1	30
574	1	6
576	1	9
577	7	54
578	3	85
579	6	43
580	1	25
582	3	72
583	1	25
584	11	172
589	8	70
593	2	53
595	4	95
596	2	4
597	1	23
599	2	11
600	1	33
601	7	53
603	5	25
604	2	68
605	5	139
608	1	185
609	1	13
610	21	219
611	20	53
612	2	11
613	18	38
614	38	83
616	106	248
617	56	373
618	28	65
619	3	26
620	10	60
621	1	0
622	15	69
623	38	173
624	3	26
627	1	44
630	1	93
631	1	33
632	209	24
633	410	892
634	2	13
635	5	31
636	1	5
638	4	95
640	59	158
641	3	40
643	18	145
645	9	101
646	31	232
647	30	139
648	14	51
649	50	186
651	10	16
652	4	59
653	17	142
654	14	37
656	2	7
658	5	30
659	3	8
661	1	6
662	3	34
663	2	39
664	2	37
665	3	32
666	383	471
667	5	79
669	1	108
670	3	63
674	6	12
675	12	83
676	2	31
677	2	19
684	21	82
687	11	9
692	10	29
693	2	17
694	9	244
695	6	18
696	5	27
697	21	229
698	5	36
699	3	11
700	5	48
701	40	95
702	3	10
704	1	4
706	2	1
708	2	11
710	2	3
720	1	13
722	2	2
723	1	7
724	1	5
726	1	4
727	1	3
730	3	46
733	1	2
735	2	0
736	1	12
739	3	1
740	2	24
742	1	12
748	2	4
756	4	13
760	1	2
762	2	25
773	2	3
776	3	16
780	1	4
787	1	9
788	4	9
793	1	4
794	10	14
795	11	26
796	1	31
797	2	15
799	1	8
800	1	15
801	22	5
802	4	118
803	62	101
805	4	41
806	1	37
807	6	48
808	67	90
809	5	313
810	7	53
811	29	309
813	2	15
814	28	155
816	128	291
817	8	121
818	74	52
819	58	47
821	2	31
822	4	54
823	27	45
825	19	115
826	5	141
828	1	11
829	1	120
830	48	451
831	11	94
832	9	27
833	28	11
834	22	43
835	23	59
836	3	0
837	55	140
838	2	14
839	13	171
840	3	57
841	5	21
842	16	44
843	4	11
844	15	22
846	1	22
847	8	37
850	1	16
851	33	100
852	3	6
853	5	20
854	1	3
855	5	51
856	13	84
862	1	8
863	2	6
864	3	13
867	3	1
871	4	31
872	6	29
873	13	63
875	3	35
876	65	49
878	32	228
879	11	8
880	1	8
881	1	8
882	3	24
883	3	36
885	64	222
886	11	43
887	17	257
888	109	217
889	19	43
890	84	189
891	6	90
892	13	33
893	1	8
894	12	184
895	2	16
896	2	70
897	4	43
898	7	58
899	3	5
900	5	59
901	6	262
902	5	26
903	1	11
904	4	55
906	17	178
908	1	4
909	3	22
912	1	6
915	1	0
917	2	60
918	2	12
919	8	20
921	2	71
923	61	146
924	77	99
927	7	80
928	1	6
929	3	6
930	2	18
931	2	8
936	1	5
938	2	44
939	2	9
941	1	2
942	62	81
943	3	209
945	4	24
946	85	217
949	9	19
954	1	7
956	11	43
957	3	20
958	1	6
959	3	7
961	7	29
963	1	1
971	6	9
976	1	24
984	1	6
986	1	0
989	1	1
993	3	8
994	1	0
995	2	2
997	1	3
1002	1	4
1012	6	43
1013	2	1
1019	1	23
1023	1	5
1024	7	9
1027	4	43
1028	10	11
1038	1	4
1042	18	23
1043	1	8
1045	4	14
1050	2	9
1051	1	2
1054	1	14
1061	18	82
1062	1	2
1063	2	24
1064	1	6
1065	1	1
1068	2	10
1075	2	35
1076	1	27
1077	2	18
1081	47	118
1082	25	77
1087	4	18
1090	1	5
1094	2	9
1097	2	20
1098	2	9
1100	1	11
1101	13	50
1103	4	14
1105	1	21
1107	2	26
1110	7	27
1112	4	10
1114	1	9
1115	1	15
1118	1	35
1119	2	28
1120	4	10
1121	2	13
1122	7	52
1125	2	19
1131	1	13
1134	1	15
1135	12	9
1136	118	124
1137	1	17
1140	3	7
1143	6	17
1147	2	26
1149	2	6
1150	7	17
1151	18	161
1152	3	13
1153	4	15
1155	1	1
1156	4	8
1157	1	22
1160	3	69
1161	46	45
1163	92	64
1167	19	55
1168	2	15
1170	9	33
1171	28	20
1172	4	10
1178	36	77
1180	1	8
1182	3	24
1183	1	23
1186	2	88
1188	2	18
1189	1	0
1191	9	34
1195	6	90
1197	6	8
1198	20	34
1199	1	8
1201	3	5
1202	3	10
1205	5	11
1207	9	22
1208	8	14
1209	3	13
1214	1	3
1215	9	21
1216	5	25
1217	2	9
1218	3	0
1220	2	12
1221	3	17
1222	1	1
1223	1	10
1224	16	100
1227	10	25
1228	5	11
1231	5	6
1232	26	27
1233	19	66
1234	6	53
1236	34	333
1237	17	83
1239	5	107
1240	3	6
1241	1	6
1243	1	6
1244	3	15
1245	24	19
1246	26	45
1248	1	0
1249	3	7
1251	1	1
1259	1	2
1260	1	6
1261	1	2
1264	4	2
1265	4	44
1267	3	1
1269	58	173
1271	1	2
1273	2	99
1275	7	47
1276	1	1
1277	1	6
1280	1	9
1283	1	31
1285	3	6
1289	17	83
1290	37	124
1292	1	17
1293	6	4
1294	4	13
1295	1	2
1296	5	73
1297	16	131
1298	4	40
1299	10	50
1300	4	62
1303	8	184
1305	3	49
1306	1	2
1307	1	83
1308	7	19
1312	19	55
1315	1	8
1318	8	56
1320	1	18
1321	48	153
1322	8	39
1323	3	35
1324	3	55
1325	2	9
1326	1	8
1327	5	48
1328	5	46
1330	7	141
1332	3	1
1333	4	7
1334	2	18
1335	7	28
1336	4	75
1337	5	49
1338	7	127
1339	1	6
1340	46	49
1342	6	56
1344	6	20
1346	30	3
1347	11	228
1349	1	41
1350	5	59
1351	1	40
1352	9	25
1353	24	62
1354	2	15
1357	2	16
1373	5	85
1375	1	8
1378	6	61
1382	14	15
1383	1	7
1384	7	7
1387	1	5
1388	17	35
1389	2	7
1390	4	47
1391	1	45
1392	2	15
1393	1	2
1395	4	2
1396	3	0
1397	1	5
1398	1	10
1399	4	9
1400	8	29
1401	52	38
1404	9	35
1405	11	73
1407	26	109
1408	58	96
1409	3	7
1412	1	18
1413	8	8
1414	4	10
1415	5	119
1417	10	35
1418	1	99
1420	10	1
1421	6	36
1422	9	65
1423	26	63
1424	3	36
1425	7	54
1426	7	75
1427	6	27
1428	7	39
1430	7	12
1436	8	63
1438	1	10
1439	1	6
1443	1	0
1445	2	13
1448	3	4
1451	2	13
1452	2	7
1458	1	7
1459	1	22
1461	1	10
1464	2	16
1466	163	242
1467	1	78
1468	3	47
1469	2	6
1471	3	12
1475	1	8
1477	10	79
1478	1	9
1480	7	45
1482	1	18
1487	5	28
1488	1	4
1494	1	9
1495	4	12
1496	45	60
1497	6	35
1498	2	22
1499	1	9
1500	18	177
1501	15	20
1503	2	22
1504	1	0
1506	1	11
1507	3	18
1509	1	23
1510	1	0
1511	1	21
1513	4	47
1516	71	82
1517	11	58
1520	4	11
1521	47	91
1522	68	128
1523	1	1
1524	12	53
1525	11	216
1526	7	169
1527	7	68
1529	2	17
1531	1	11
1532	1	14
1533	1	7
1534	2	18
1537	3	4
1542	8	46
1545	6	20
1547	17	132
1548	3	49
1549	7	31
1550	3	6
1557	1	10
1558	2	19
1559	2	6
1560	13	36
1561	5	20
1562	5	40
1564	5	72
1566	3	36
1569	1	27
1570	1	22
1571	1	23
1573	4	52
1575	4	78
1576	5	10
1577	25	52
1578	7	116
1579	75	29
1580	1	6
1582	1	5
1584	9	84
1585	41	181
1586	3	185
1587	26	21
1591	14	152
1592	39	114
1593	5	45
1594	25	161
1595	29	41
1596	8	129
1598	1	4
1601	1	1
1603	3	3
1607	5	23
1608	1	18
1610	3	2
1613	4	3
1617	1	0
1619	2	1
1621	2	7
1623	2	1
1627	2	15
1631	1	6
1632	1	8
1633	2	38
1635	1	0
1643	2	6
1646	2	14
1651	4	70
1653	1	0
1654	3	72
1657	7	2
1659	1	4
1662	138	30
1663	24	3
1664	1	0
1665	2	5
1667	1	0
1668	5	45
1670	2	14
1671	78	274
1672	4	27
1673	3	16
1674	1	0
1676	2	4
1677	5	27
1678	1	30
1680	4	86
1681	1	11
1682	1	5
1683	4	7
1684	1	0
1685	1	45
1689	1	1
1692	1	0
1693	3	79
1695	2	0
1697	3	3
1698	2	0
1700	1	0
1701	3	1
1702	2	1
1703	1	7
1704	2	22
1705	5	24
1706	3	19
1707	3	52
1708	1	56
1709	6	147
1711	1	32
1712	4	102
1714	2	27
1716	24	469
1717	12	33
1719	37	233
1720	1	6
1721	30	202
1722	14	154
1723	1	33
1724	6	57
1725	2	5
1726	21	135
1727	2	1
1728	1	14
1729	8	3
1730	2	52
1731	2	46
1734	5	29
1736	11	17
1738	6	89
1739	8	34
1740	15	48
1742	19	11
1743	2	6
1744	1	1
1747	1	8
1750	5	100
1751	1	8
1754	1	39
1755	2	5
1758	2	15
1759	1	6
1761	4	62
1762	2	53
1763	1	7
1764	2	32
1765	17	156
1766	3	86
1769	2	69
1770	2	29
1773	2	13
1774	2	0
1775	4	128
1776	11	121
1778	4	27
1781	2	54
1783	1	3
1785	21	26
1787	5	28
1788	15	33
1789	2	3
1790	2	16
1791	8	13
1792	111	211
1793	5	57
1794	8	80
1795	1	3
1802	2	1
1808	2	12
1809	40	182
1810	1	7
1812	50	77
1814	1	38
1815	3	30
1818	1	5
1819	3	75
1823	3	49
1824	1	13
1825	1	133
1827	2	13
1830	5	357
1831	2	8
1832	1	1
1835	17	67
1836	1	13
1838	60	193
1839	1	11
1840	2	19
1841	2	41
1842	44	94
1843	6	10
1844	4	93
1845	58	209
1846	2	48
1848	1	46
1852	5	16
1853	1	1
1855	2	57
1857	2	30
1858	2	5
1859	3	13
1861	2	23
1863	4	51
1864	2	251
1865	5	15
1866	7	103
1867	1	30
1868	124	115
1869	2	45
1870	10	12
1871	2	7
1872	2	131
1873	180	181
1874	1	30
1883	1	29
1884	6	10
1889	3	69
1892	3	33
1894	42	19
1895	1	21
1896	5	40
1898	4	13
1899	33	154
1900	2	7
1901	14	77
1902	3	59
1905	12	112
1908	1	35
1909	15	271
1910	8	41
1911	9	35
1912	83	208
1913	2	83
1914	5	20
1915	11	78
1916	7	111
1917	5	47
1918	1	17
1919	4	11
1920	9	59
1921	6	62
1922	2	1
1923	4	35
1924	3	26
1925	5	25
1926	2	152
1927	26	33
1928	32	303
1929	38	67
1930	12	154
1932	3	59
1934	1	18
1935	1	6
1936	26	452
1937	3	38
1938	12	285
1939	1	8
1946	29	234
1947	1	12
1950	17	51
1953	4	26
1954	12	98
1955	28	253
1956	31	56
1957	78	160
1960	22	122
1967	1	1
1976	1	0
1977	1	0
1979	1	0
1980	1	0
1984	1	0
1985	2	0
1987	2	0
1990	4	0
1991	1	1
1992	1	0
1997	1	6
2000	1	1
2001	1	0
2004	1	1
2005	1	0
2006	2	3
2009	1	0
2013	1	0
2015	1	0
2016	1	0
2021	1	0
2031	1	0
2043	1	0
2051	1	0
2066	1	0
2067	20	104
2071	5	19
2078	1	0
2079	2	0
2080	2	0
2081	1	5
2082	4	0
2083	109	1
2084	76	35
2085	8	12
2086	38	212
2087	102	138
2090	1	0
2091	1	0
2092	1	15
2093	1	0
2094	2	0
2096	1	1
2097	1	0
2098	1	0
2099	1	1
2100	1	4
2101	1	0
2102	33	131
2103	3	0
2104	2	2
2105	2	3
2107	5	12
2108	1	0
2109	1	0
2119	1	3
2121	4	3
2122	1	1
2125	3	17
2126	3	0
2127	1	18
2130	1	6
2131	1	0
2134	3	14
2141	11	1
2142	1	2
2148	1	3
2150	2	1
2152	1	5
2154	1	0
2155	2	0
2160	1	0
2162	4	47
2164	2	1
2165	1	2
2167	1	0
2169	2	1
2170	5	5
2171	1	1
2174	1	0
2175	1	0
2181	4	0
2184	1	0
2186	1	0
2187	9	84
2191	1	1
2192	1	9
2193	1	0
2194	1	0
2198	27	66
2201	1	1
2202	5	16
2205	1	2
2209	1	4
2212	2	15
2214	4	29
2217	1	2
2219	1	0
2220	1	0
2221	2	0
2227	1	1
2230	1	8
2232	1	1
2233	1	1
2236	13	8
2240	1	0
2242	1	1
2246	2	19
2248	2	0
2250	1	1
2256	1	12
2257	1	5
2258	2	2
2260	1	1
2263	1	0
2275	1	3
2279	1	0
2281	1	3
2282	2	37
2285	1	20
2289	2	2
2292	1	9
2295	22	59
2296	10	7
2297	2	7
2299	1	0
2300	42	60
2305	1	14
2311	19	16
2314	15	38
2318	1	0
2319	19	40
2321	1	3
2328	1	1
2329	1	0
2330	1	1
2335	1	1
2343	1	2
2344	1	4
2345	1	0
2347	1	0
2348	1	1
2349	11	15
2351	1	0
2365	2	3
2366	22	34
2368	1	0
2371	1	3
2377	1	0
2378	1	0
2379	1	0
2381	3	5
2383	2	1
2384	17	8
2385	1	27
2386	1	10
2387	24	31
2388	6	19
2389	27	155
2390	1	3
2396	10	74
2397	1	0
2400	1	15
2401	8	21
2403	1	0
2406	2	6
2407	1	28
2408	7	48
2412	2	20
2413	2	9
2417	1	28
2419	4	40
2424	8	45
2425	1	13
2433	2	26
2437	1	17
2439	1	14
2440	1	0
2443	2	10
2444	48	316
2445	3	13
2446	84	192
2447	40	161
2448	6	21
2450	4	58
2452	4	5
2454	1	1
2455	5	20
2456	2	24
2458	1	6
2459	7	32
2460	1	14
2462	89	244
2465	4	0
2466	1	18
2467	2	44
2470	1	2
2474	5	19
2476	1	86
2477	1	22
2478	1	9
2479	2	9
2481	4	26
2484	3	19
2485	13	26
2486	63	44
2487	3	0
2488	66	140
2489	35	42
2490	37	153
2491	3	48
2492	1	21
2493	3	2
2495	7	17
2496	6	8
2497	1	12
2498	2	19
2499	3	8
2501	3	10
2502	37	19
2503	3	1
2504	4	2
2505	75	57
2507	2	1
2509	3	17
2510	2	15
2511	1	42
2512	19	37
2513	1	0
2514	1	13
2515	13	64
2516	11	18
2517	44	61
2518	3	85
2519	3	192
2520	12	158
2521	5	4
2522	8	13
2523	2	149
2524	21	692
2525	11	48
2526	3	22
2527	2	13
2528	6	99
2529	8	62
2530	4	20
2532	1	0
2533	15	28
2540	101	136
2541	28	163
2542	6	2
2543	41	32
2544	72	12
2545	17	9
2546	2	42
2547	18	5
2548	58	57
2549	8	10
2550	24	13
2551	15	36
2552	146	67
2553	3	1
2554	8	12
2555	10	6
2561	3	10
2562	4	7
2564	37	231
2565	22	37
2573	22	26
2576	1	181
2577	3	171
2578	8	141
2580	2	4
2581	2	18
2584	17	172
2586	12	30
2588	1	2
2591	2	9
2594	37	92
2595	1	83
2596	5	20
2597	10	152
2598	3	26
2600	3	29
2602	3	4
2604	2	33
2605	2	169
2606	8	12
2607	1	35
2609	1	14
2611	5	57
2621	1	0
2628	1	0
2636	4	12
2639	1	2
2642	1	0
2644	4	14
2646	30	29
2647	1	0
2649	1	0
2653	54	77
2654	1	6
2655	2	10
2661	1	5
2668	1	0
2669	1	0
2672	1	2
2674	2	0
2676	1	4
2678	2	0
2687	1	0
2696	1	0
2698	1	1
2703	1	4
2706	1	0
2707	1	0
2708	1	0
2716	1	1
2717	1	4
2718	1	2
2720	1	2
2721	1	0
2725	1	2
2727	1	9
2728	1	15
2730	1	2
2732	6	10
2733	3	8
2745	2	0
2746	1	4
2749	1	6
2752	13	38
2753	2	0
2754	1	6
2755	5	26
2759	1	2
2760	21	36
2763	13	76
2768	1	5
2774	3	3
2775	5	5
2776	1	0
2780	6	7
2784	1	1
2786	1	8
2793	1	3
2797	5	7
2799	1	2
2800	1	1
2801	1	12
2802	2	3
2804	3	10
2805	3	10
2807	2	1
2812	6	10
2813	6	6
2818	1	2
2820	1	3
2821	2	3
2822	1	3
2827	1	0
2830	3	20
2831	1	7
2832	3	1
2833	1	0
2834	6	8
2835	1	8
2838	6	18
2845	1	4
2846	3	1
2850	2	5
2851	1	10
2853	1	2
2855	4	1
2860	3	4
2863	2	22
2865	1	0
2866	2	5
2867	1	3
2868	2	5
2870	1	6
2873	2	3
2877	1	3
2879	1	1
2884	2	3
2885	2	5
2886	1	16
2890	1	2
2892	3	18
2893	1	0
2894	1	4
2895	1	1
2896	3	6
2901	1	2
2902	3	6
2903	1	7
2904	1	4
2905	5	29
2911	1	0
2913	1	0
2914	1	6
2916	4	50
2917	2	4
2918	1	3
2920	2	11
2923	2	6
2924	1	2
2926	1	1
2927	1	2
2929	1	2
2937	2	4
2939	1	1
2944	1	0
2947	1	3
2949	7	11
2952	3	8
2953	8	55
2956	2	124
2957	1	9
2959	4	1
2961	9	82
2967	1	10
2968	2	73
2969	1	21
2970	11	13
2972	4	6
2974	1	11
2975	9	73
2976	4	23
2977	3	85
2980	1	65
2981	1	1
2983	99	220
2985	2	25
2987	1	25
2990	6	95
2991	5	66
2992	5	61
2993	8	53
2994	3	12
2997	16	41
3003	48	51
3004	1	4
3007	1	12
3009	1	2
3016	1	6
3019	5	30
3020	5	37
3021	3	22
3024	7	10
3026	1	13
3030	1	75
3031	7	83
3032	46	96
3033	10	151
3034	27	40
3035	17	124
3036	1	6
3038	1	8
3039	10	6
3040	25	37
3041	5	41
3043	3	33
3047	2	26
3051	1	10
3052	1	12
3053	3	35
3054	15	159
3058	8	13
3059	2	57
3060	2	3
3061	3	42
3063	6	39
3065	10	16
3067	1	34
3068	4	81
3069	7	19
3070	2	25
3071	1	30
3072	6	58
3073	20	31
3074	3	68
3075	6	102
3078	14	15
3079	5	8
3080	8	21
3081	10	11
3082	2	70
3083	10	21
3084	4	64
3085	4	38
3086	5	41
3087	2	30
3088	4	51
3090	14	81
3096	2	68
3100	1	14
3102	1	14
3104	2	11
3110	1	4
3115	1	1
3119	1	13
3127	1	3
3130	1	0
3135	1	28
3137	1	2
3138	1	1
3139	1	16
3140	1	8
3141	3	9
3142	1	2
3145	3	7
3147	1	25
3148	4	45
3150	1	19
3152	1	14
3153	3	9
3156	2	18
3161	4	36
3163	4	15
3165	4	22
3166	1	13
3167	15	635
3171	1	14
3173	3	43
3175	3	25
3176	1	36
3179	6	19
3181	1	12
3182	2	26
3183	1	12
3184	4	62
3185	3	31
3186	1	98
3187	29	91
3188	3	5
3189	5	45
3190	1	65
3191	69	357
3192	10	57
3193	2	22
3194	1	6
3197	3	67
3199	3	34
3200	10	9
3201	6	53
3202	2	6
3203	22	82
3206	2	23
3208	1	32
3211	29	208
3212	3	28
3213	1	18
3215	15	17
3216	4	81
3219	7	14
3221	4	22
3222	10	103
3223	52	317
3224	1	5
3225	8	60
3227	1	53
3228	1	21
3229	63	340
3230	14	51
3231	19	79
3232	8	19
3233	3	11
3234	9	48
3236	1	144
3239	9	20
3240	2	25
3241	2	13
3244	9	68
3245	2	48
3246	6	22
3247	4	48
3249	5	12
3251	4	68
3252	4	20
3253	1	5
3254	1	10
3258	5	14
3259	3	4
3260	4	9
3263	1	0
3264	2	32
3266	1	14
3267	6	14
3268	7	86
3272	1	0
3274	1	2
3277	3	1
3278	3	34
3279	1	4
3280	18	19
3282	1	2
3284	10	37
3289	7	36
3293	3	29
3294	5	29
3296	1	9
3297	2	1
3298	3	7
3300	2	37
3301	1	0
3303	16	50
3304	2	6
3305	1	1
3306	3	22
3307	86	157
3312	2	8
3313	4	71
3314	3	38
3316	8	8
3317	4	124
3318	2	26
3319	6	83
3320	45	198
3321	5	30
3322	3	30
3323	1	22
3324	2	29
3327	1	15
3331	7	70
3333	5	29
3334	1	29
3335	2	67
3337	1	3
3338	2	10
3341	3	20
3342	3	5
3343	6	52
3344	15	12
3345	9	107
3346	8	49
3347	22	25
3348	4	80
3349	6	83
3350	15	56
3351	13	33
3353	80	114
3354	91	243
3355	10	23
3356	31	87
3357	6	90
3358	5	8
3359	57	158
3360	2	27
3361	7	17
3362	2	58
3363	2	46
3364	70	151
3365	8	235
3366	26	275
3369	9	92
3370	1	55
3371	1	26
3372	2	42
3373	5	24
3375	2	5
3376	6	143
3380	12	39
3386	10	25
3387	14	21
3388	2	73
3389	7	162
3390	3	150
3394	23	19
3396	1	16
3397	13	44
3405	3	6
3406	4	29
3408	37	29
3409	1	14
3410	1	12
3411	4	12
3412	67	279
3413	1	37
3414	7	23
3415	49	132
3416	3	4
3417	8	16
3418	2	16
3419	2	35
3420	7	13
3421	3	27
3422	23	19
3425	5	88
3426	9	39
3427	2	1
3429	84	100
3430	12	44
3431	12	150
3432	8	52
3433	2	83
3435	1	3
3441	1	4
3442	4	18
3443	2	3
3446	2	53
3447	2	4
3448	3	2
3451	4	4
3452	5	16
3453	1	5
3458	10	36
3459	5	38
3460	9	31
3468	19	56
3469	1	63
3471	20	27
3472	13	65
3473	8	87
3474	5	40
3476	238	275
3477	1	156
3478	7	13
3481	4	6
3485	2	23
3487	1	8
3490	4	60
3492	60	16
3493	6	29
3494	1	20
3495	1	3
3496	3	24
3497	1	2
3498	7	25
3499	2	9
3501	3	26
3502	2	54
3503	1	75
3504	2	8
3506	2	1
3507	2	2
3509	2	48
3511	2	49
3512	1	3
3514	4	18
3515	4	39
3517	1	5
3518	1	90
3519	2	8
3520	2	5
3521	4	7
3523	1	13
3525	1	3
3526	45	54
3527	1	9
3528	14	52
3529	14	23
3530	3	67
3531	4	2
3533	13	80
3534	21	24
3536	1	17
3537	6	89
3538	18	174
3539	15	42
3540	20	54
3541	2	20
3542	10	193
3543	1	69
3544	4	33
3545	20	11
3546	2	39
3547	13	81
3548	1	15
3549	6	21
3550	3	32
3551	4	4
3552	15	119
3553	23	21
3554	94	226
3555	6	14
3556	6	14
3557	8	57
3558	27	159
3559	17	134
3560	4	13
3561	6	88
3562	1	1
3563	4	25
3564	18	124
3566	1	5
3567	28	109
3568	44	66
3569	16	19
3570	2	20
3571	14	137
3572	37	98
3573	35	15
3574	7	35
3575	7	23
3576	2	11
3577	2	82
3578	9	18
3579	5	33
3580	21	112
3584	45	88
3587	1	21
3589	91	74
3591	1	5
3608	1	35
3614	4	8
3615	2	11
3617	4	3
3621	3	16
3622	2	21
3623	1	30
3625	4	27
3627	2	8
3631	3	38
3641	1	1
3647	2	4
3648	1	0
3650	1	6
3652	1	3
3657	1	1
3659	7	18
3661	21	19
3663	8	47
3664	1	23
3665	2	17
3666	1	20
3667	27	366
3668	2	90
3669	2	19
3670	1	4
3671	14	70
3673	1	8
3675	4	7
3676	38	84
3677	1	22
3678	1	16
3679	16	155
3681	55	267
3683	5	25
3684	24	46
3685	1	72
3687	1	3
3688	1	50
3689	3	64
3690	1	33
3692	17	73
3693	9	107
3695	7	3
3696	1	11
3697	2	39
3698	7	2
3708	1	9
3709	13	31
3710	2	21
3711	1	18
3712	5	68
3713	1	12
3714	3	19
3716	4	58
3717	76	87
3722	1	17
3724	1	6
3725	1	0
3727	1	3
3730	4	26
3731	7	45
3732	13	115
3736	9	51
3737	3	4
3741	5	35
3746	2	12
3748	2	6
3749	8	28
3750	1	31
3755	1	1
3759	1	19
3761	1	2
3762	3	4
3769	1	15
3770	2	18
3771	1	5
3772	3	0
3773	1	100
3774	1	4
3776	13	39
3777	2	2
3778	1	0
3779	4	15
3780	1	63
3781	1	0
3783	1	1
3789	12	20
3790	2	43
3792	2	17
3795	1	31
3796	1	7
3798	2	44
3799	1	2
3803	11	34
3804	15	53
3805	1	0
3806	3	16
3807	2	24
3808	20	76
3809	11	72
3811	20	49
3812	2	26
3814	68	281
3815	10	7
3816	153	89
3817	3	11
3819	1	12
3820	8	28
3821	6	22
3822	13	71
3824	1	32
3826	3	51
3828	6	69
3829	4	17
3833	1	17
3834	1	11
3835	8	58
3837	1	9
3838	2	29
3839	3	22
3840	4	68
3842	5	44
3844	1	6
3846	2	9
3847	4	29
3848	4	23
3851	13	92
3852	1	10
3853	4	39
3854	2	5
3856	9	14
3858	5	12
3860	5	34
3861	1	24
3862	1	11
3864	3	23
3865	1	26
