2163	20	1	4	485280
1087	20	1	1	501120
654	20	1	2	531360
2278	20	1	3	537120
1670	20	1	1	584640
2268	20	1	5	610560
2242	20	1	1	656640
1350	20	1	1	662400
401	20	1	1	671040
1402	20	1	3	709920
1576	20	1	4	754560
1579	20	1	4	924480
475	20	1	2	2623680
1	20	1	5	3928320
384	20	1	1	4027680
7	20	1	5	4744800
229	20	1	1	5286240
1496	21	1	1	1923840
1053	21	1	4	1929600
201	21	1	5	1938240
1171	21	1	5	1942560
1584	21	1	4	1944000
868	21	1	4	2892960
685	21	1	3	3394080
1	21	1	4	3924000
274	21	1	4	4504320
246	21	1	4	4973760
943	22	2	5	1692000
1305	22	2	5	1706400
1029	22	2	5	1739520
1821	22	2	5	1985760
905	22	2	5	2257920
909	22	2	5	2423520
801	22	2	5	2452320
130	22	2	4	2979360
140	22	2	5	3000960
1	22	2	5	3915360
35	22	2	5	4042080
1439	23	2	4	407520
1678	23	2	5	407520
2009	23	2	5	414720
1291	23	2	5	419040
1712	23	2	5	419040
1700	23	2	5	499680
2180	23	2	4	587520
1190	23	2	5	626400
1202	23	2	5	676800
933	23	2	5	730080
201	23	2	5	864000
1576	23	2	3	887040
1353	23	2	5	987840
1932	23	2	5	1105920
1245	23	2	4	1193760
1422	23	2	4	1402560
1311	23	2	5	1478880
248	23	2	4	1588320
1168	23	2	5	1591200
817	23	2	5	2141280
745	23	2	4	2188800
975	23	2	5	2718720
793	23	2	5	2941920
350	23	2	5	3155040
1	23	2	5	3892320
717	23	2	5	5368320
2157	24	1	4	489600
385	24	1	3	2770560
1	24	1	5	3890880
868	25	1	5	2131200
1	25	1	5	3823200
326	25	1	5	4685760
7	25	1	4	5063040
1076	26	1	5	2504160
1	26	1	5	3788640
411	26	1	4	3811680
501	26	1	5	4939200
1	27	1	4	3814560
571	28	3	5	1304640
1057	28	3	5	1375200
717	28	3	5	1424160
1562	28	3	5	1473120
842	28	3	5	1579680
1300	28	3	5	1591200
1323	28	3	5	1591200
1167	28	3	5	1608480
917	28	3	5	1756800
2346	28	3	5	1784160
943	28	3	5	1897920
1336	28	3	5	1913760
1123	28	3	5	1916640
431	28	3	4	2013120
916	28	3	5	2040480
835	28	3	5	2093760
1928	28	3	5	2116800
1308	28	3	5	2128320
1325	28	3	5	2183040
116	28	3	5	2325600
1948	28	3	5	2652480
440	28	3	5	2697120
1104	28	3	5	2727360
1603	28	3	5	2950560
1614	28	3	5	3057120
1193	28	3	5	3242880
1481	28	3	5	3260160
889	28	3	5	3441600
129	28	3	5	3744000
1	28	3	5	3810240
1003	28	3	5	3852000
464	28	3	4	3991680
577	28	3	5	4010400
18	28	3	5	4080960
512	28	3	5	4331520
553	28	3	5	4435200
116	28	3	5	4518720
451	28	3	5	4559040
233	28	3	1	4730400
661	28	3	5	4743360
724	28	3	4	5382720
86	28	3	5	5440320
1249	29	2	5	1710720
936	29	2	5	1815840
1245	29	2	5	1840320
1123	29	2	5	2708640
2280	29	2	5	2826720
130	29	2	4	2990880
381	29	2	5	3310560
690	29	2	5	3327840
598	29	2	5	3332160
1016	29	2	5	3528000
373	29	2	5	3545280
1	29	2	5	3808800
555	29	2	5	4099680
63	29	2	5	5332320
2348	30	1	5	76320
2121	30	1	5	417600
1970	30	1	4	2956320
1	30	1	4	3798720
736	31	1	2	2092320
487	31	1	2	2111040
1	31	1	4	3797280
40	31	1	3	4501440
1058	32	1	3	1503360
1050	32	1	4	1684800
487	32	1	4	2034720
873	32	1	4	3519360
1614	32	1	4	3539520
1	32	1	5	3797280
451	32	1	2	4572000
553	32	1	4	4603680
529	33	1	4	2810880
1611	33	1	5	3551040
1	33	1	4	3797280
100	33	1	3	3801600
411	33	1	4	4053600
857	34	1	5	1211040
1567	34	1	3	2488320
660	34	1	4	3372480
607	34	1	3	3421440
1614	34	1	4	3624480
1	34	1	5	3797280
285	34	1	5	3821760
349	34	1	2	4128480
13	34	1	5	4677120
904	35	1	5	2581920
1	35	1	5	3797280
2151	36	1	4	600480
1971	36	1	5	1638720
758	36	1	5	2216160
1970	36	1	3	2956320
1	36	1	4	3794400
2	37	4	4	5700960
2	38	2	5	5680800
2	39	2	5	5667840
2	40	2	5	5660640
2	41	5	3	5657760
2	42	5	4	5637600
2	43	3	5	5628960
2	44	3	5	5623200
2	45	5	4	5620320
2	46	5	5	5611680
2	47	5	5	5610240
2	48	5	5	5607360
2	49	6	5	5604480
70	50	6	3	5109120
2	50	6	4	5603040
2	51	6	3	5601600
209	51	6	5	5672160
134	51	6	4	5699520
2	52	4	5	5600160
2	53	6	4	5595840
2	54	5	4	5591520
2	55	4	5	5590080
2	56	5	5	5584320
2	57	3	5	5587200
562	58	3	4	4883040
162	58	3	5	5401440
67	58	3	4	5447520
2	58	3	5	5585760
2	59	3	5	5479200
2245	60	5	2	383040
1707	60	5	3	397440
1759	60	5	4	398880
1453	60	5	4	426240
1691	60	5	5	475200
1455	60	5	3	590400
1679	60	5	4	594720
1986	60	5	3	692640
1907	60	5	5	774720
1344	60	5	5	956160
391	60	5	4	3709440
1222	60	5	5	4248000
326	60	5	4	4511520
2	60	5	3	4920480
2	61	5	3	4161600
2	62	2	5	4160160
2	63	5	5	4154400
2	64	5	5	4132800
2	65	5	5	4080960
2	66	6	5	4079520
400	66	6	5	4092480
392	66	6	5	4541760
310	66	6	5	4577760
280	66	6	4	4612320
2	67	6	4	4079520
2	68	1	5	4076640
299	68	1	5	4583520
465	68	1	4	4842720
2	69	3	4	4073760
2	70	5	3	4066560
2	71	2	5	4059360
2	72	5	4	4059360
2	73	5	5	4057920
2	74	5	5	4053600
2	75	5	5	4052160
465	76	5	2	3456000
2	76	5	2	4052160
2	77	5	2	4049280
2	78	3	5	4046400
2	79	5	5	4043520
1015	79	5	5	4260960
108	79	5	4	4314240
6	79	5	3	4790880
11	79	5	2	4818240
212	79	5	2	5235840
59	79	5	4	5519520
862	79	5	1	5624640
2324	80	5	4	178560
2176	80	5	4	1044000
1974	80	5	4	1252800
924	80	5	5	1912320
248	80	5	4	2096640
1789	80	5	4	2118240
1841	80	5	5	2203200
743	80	5	4	2486880
807	80	5	2	3352320
404	80	5	4	3780000
2	80	5	5	4042080
108	80	5	4	4240800
129	80	5	4	4747680
564	80	5	4	4943520
2302	81	5	3	319680
1911	81	5	5	322560
1440	81	5	4	326880
1453	81	5	5	426240
2045	81	5	4	462240
1374	81	5	4	696960
846	81	5	5	2826720
114	81	5	5	2881440
2	81	5	5	3831840
295	81	5	5	5091840
706	81	5	5	5464800
2	82	5	2	3827520
190	82	5	5	4570560
2237	83	5	4	272160
2045	83	5	3	465120
1694	83	5	5	486720
1307	83	5	5	691200
2	83	5	5	3706560
391	83	5	3	3712320
544	83	5	4	3715200
1412	84	5	5	162720
1206	84	5	5	208800
1897	84	5	5	404640
178	84	5	5	588960
2	84	5	4	3700800
2	85	3	5	3690720
830	86	3	5	2429280
826	86	3	5	2433600
840	86	3	5	2625120
791	86	3	5	2836800
116	86	3	4	2880000
607	86	3	4	2890080
1970	86	3	4	2963520
598	86	3	5	3143520
1129	86	3	4	3159360
2	86	3	5	3682080
13	86	3	5	4327200
717	86	3	5	5587200
380	87	2	5	3617280
2	87	2	5	3638880
930	88	1	4	1393920
780	88	1	4	3015360
618	88	1	5	3054240
548	88	1	5	3081600
262	88	1	2	3114720
2	88	1	5	3566880
21	88	1	5	3594240
1500	88	1	5	3695040
781	88	1	4	3756960
139	88	1	5	3795840
302	88	1	5	4155840
326	88	1	5	4704480
564	88	1	5	4923360
2	89	3	4	3562560
983	90	4	5	3464640
2	90	4	4	3559680
870	90	4	5	3582720
90	90	4	3	3741120
635	90	4	5	4161600
658	91	3	5	4046400
553	91	3	5	4119840
954	91	3	5	4227840
310	91	3	5	4328640
445	91	3	5	4356000
493	91	3	5	4599360
267	91	3	5	4877280
863	91	3	5	4923360
501	91	3	5	4926240
131	91	3	5	5364000
465	91	3	5	5437440
3	91	3	5	5643360
245	92	3	4	3656160
281	92	3	5	4883040
3	92	3	5	5639040
200	93	5	1	4161600
161	93	5	4	5436000
3	93	5	2	5631840
3	94	3	4	5618880
306	95	2	4	5061600
3	95	2	5	5608800
654	96	3	5	374400
1387	96	3	5	482400
1316	96	3	5	488160
1422	96	3	5	649440
1666	96	3	5	718560
1869	96	3	5	803520
1263	96	3	5	1310400
654	96	3	5	1484640
951	96	3	5	1650240
1506	96	3	5	1749600
827	96	3	5	1900800
370	96	3	5	1902240
1819	96	3	5	2162880
350	96	3	5	2433600
1837	96	3	3	2918880
248	96	3	4	3048480
461	96	3	4	4217760
461	96	3	4	4563360
396	96	3	5	4579200
477	96	3	4	5130720
7	96	3	5	5135040
400	96	3	5	5356800
456	96	3	4	5410080
198	96	3	3	5474880
3	96	3	4	5604480
1055	97	3	5	676800
1345	97	3	5	732960
3	97	3	4	5587200
769	98	3	5	1800000
943	98	3	5	1810080
176	98	3	4	5173920
310	98	3	5	5463360
3	98	3	5	5578560
160	98	3	4	5654880
165	99	3	5	5440320
3	99	3	5	5577120
3	100	3	4	5574240
3	101	3	2	5567040
310	102	3	4	5482080
3	102	3	5	5559840
1237	103	2	3	2724480
1274	103	2	5	2802240
465	103	2	4	3428640
200	103	2	4	3440160
46	103	2	4	3513600
108	103	2	5	3618720
485	103	2	5	3823200
82	103	2	5	3890880
97	103	2	4	4037760
501	103	2	4	4917600
395	103	2	5	4963680
13	103	2	3	5188320
197	103	2	5	5280480
350	103	2	4	5343840
3	103	2	5	5506560
119	104	3	4	3627360
3	104	3	3	5487840
3	105	3	5	5482080
248	106	5	5	2573280
116	106	5	5	2773440
568	106	5	5	2900160
790	106	5	4	3032640
2308	106	5	4	3470400
310	106	5	4	4459680
3	106	5	5	5466240
3	107	5	4	5464800
727	108	4	5	5271840
1461	108	4	5	5271840
3	108	4	1	5459040
3	109	3	5	5454720
717	109	3	4	5659200
553	110	2	5	4957920
1743	110	2	4	5126400
250	110	2	4	5400000
13	110	2	4	5411520
3	110	2	5	5451840
3	111	3	5	5450400
634	112	6	5	3457440
327	112	6	4	3638880
242	112	6	5	4017600
553	112	6	5	4654080
272	112	6	5	4884480
1643	112	6	5	5279040
3	112	6	5	5448960
650	112	6	4	5578560
3	113	2	5	5446080
63	114	4	5	5364000
3	114	4	4	5446080
3	115	2	4	5446080
4	116	6	4	5349600
4	117	5	4	5591520
560	118	5	3	4946400
650	118	5	4	5338080
4	118	5	5	5561280
28	118	5	5	5582880
4	119	6	5	5463360
4	120	6	5	5348160
116	121	4	5	4108320
40	121	4	5	4510080
1614	121	4	5	4559040
295	121	4	5	4705920
50	121	4	5	4815360
1940	121	4	5	4821120
171	121	4	4	4940640
247	121	4	4	4944960
566	121	4	5	5126400
199	121	4	4	5328000
4	121	4	4	5346720
1142	121	4	5	5346720
1060	121	4	5	5368320
1913	121	4	5	5414400
345	121	4	4	5472000
6	122	5	5	5703840
6	123	5	5	5699520
6	124	5	4	5640480
6	125	5	5	5634720
6	126	5	5	5631840
248	127	5	4	5384160
6	127	5	4	5626080
6	128	5	1	5623200
6	129	5	5	5621760
1477	130	5	5	5361120
6	130	5	5	5610240
6	131	2	3	5600160
6	132	5	5	5595840
6	133	5	5	5594400
6	134	1	4	5591520
6	135	5	5	5585760
6	136	2	4	5584320
6	137	5	5	5578560
6	138	5	3	5575680
6	139	5	5	5574240
6	140	5	5	5569920
6	141	1	5	5567040
6	142	5	5	5562720
1873	143	5	5	371520
108	143	5	4	4546080
6	143	5	5	5561280
6	144	5	5	5549760
6	145	5	5	5546880
6	146	5	4	5542560
142	147	5	5	5287680
6	147	5	5	5539680
148	147	5	5	5565600
6	148	5	5	5352480
6	149	5	3	5528160
6	150	5	5	5523840
6	151	5	5	5522400
6	152	5	5	5515200
6	153	5	5	5513760
248	153	5	4	5568480
6	154	5	5	5513760
6	155	5	4	5512320
1442	156	5	5	325440
1201	156	5	4	372960
1873	156	5	5	383040
1659	156	5	1	977760
1974	156	5	4	1255680
1154	156	5	3	1692000
1050	156	5	5	1817280
1603	156	5	4	2237760
2068	156	5	5	2465280
1129	156	5	5	3248640
669	156	5	4	3769920
25	156	5	5	4320000
478	156	5	5	4800960
175	156	5	5	5071680
1143	156	5	5	5270400
6	156	5	5	5510880
862	156	5	4	5647680
1448	157	5	5	246240
1132	157	5	5	1412640
465	157	5	5	3240000
6	157	5	4	5508000
6	158	5	5	5503680
1024	159	1	5	3002400
986	159	1	5	3015360
780	159	1	5	3016800
790	159	1	5	3018240
570	159	1	5	3039840
287	159	1	5	3042720
542	159	1	5	3045600
135	159	1	4	3047040
996	159	1	5	3070080
602	159	1	5	3071520
2203	159	1	5	3083040
1848	159	1	4	3085920
148	159	1	3	3091680
868	159	1	4	3094560
614	159	1	5	3310560
490	159	1	5	3324960
482	159	1	5	3412800
13	159	1	5	3543840
12	159	1	4	3615840
485	159	1	5	3732480
413	159	1	4	3785760
496	159	1	5	4298400
556	159	1	5	4354560
326	159	1	5	4626720
1222	159	1	5	4669920
7	159	1	4	4708800
190	159	1	1	5006880
512	159	1	5	5189760
6	159	1	5	5502240
6	160	5	4	5500800
1789	161	5	4	2131200
142	161	5	1	4779360
6	161	5	2	5499360
212	161	5	2	5603040
6	162	5	5	5454720
6	163	5	5	5446080
6	164	2	5	5444640
1407	165	2	5	181440
2214	165	2	5	273600
1905	165	2	4	442080
1811	165	2	5	1020960
162	165	2	5	5371200
6	165	2	4	5428800
335	166	1	4	4932000
280	166	1	4	4962240
197	166	1	4	5310720
6	166	1	5	5423040
1477	167	5	5	5338080
6	167	5	4	5342400
212	167	5	5	5497920
131	168	2	4	5365440
6	168	2	4	5366880
158	169	5	5	5317920
6	169	5	5	5365440
1222	170	5	1	4327200
1477	170	5	3	5351040
6	170	5	2	5365440
6	171	1	3	5364000
6	172	2	5	5353920
6	173	5	4	5352480
838	174	3	5	3849120
888	174	3	3	4223520
553	174	3	5	4956480
6	174	3	4	5348160
1881	175	5	5	3005280
405	175	5	4	4255200
147	175	5	5	4307040
6	175	5	4	5348160
6	176	2	5	5348160
6	177	2	2	5345280
7	177	2	5	5496480
212	178	5	5	4842720
180	178	5	4	4944960
6	178	5	5	5343840
6	179	2	5	5338080
6	180	2	4	5336640
6	181	5	4	5329440
212	181	5	5	5368320
1607	182	3	4	1948320
6	182	3	5	5326560
6	183	5	5	5323680
1477	183	5	5	5356800
254	183	5	4	5411520
6	184	5	5	5322240
6	185	5	1	5313600
212	185	5	2	5362560
402	186	6	5	4157280
445	186	6	5	4190400
159	186	6	5	4199040
628	186	6	5	4212000
203	186	6	5	4227840
100	186	6	3	4242240
381	186	6	5	4268160
116	186	6	5	4423680
553	186	6	5	4523040
521	186	6	5	4534560
342	186	6	5	4554720
302	186	6	5	4557600
563	186	6	5	4623840
1806	186	6	4	4664160
7	186	6	5	4718880
644	186	6	5	4727520
36	186	6	4	4744800
645	186	6	4	4750560
583	186	6	4	4816800
250	186	6	4	4829760
384	186	6	2	4867200
1172	186	6	5	4881600
562	186	6	2	4883040
2203	186	6	5	4898880
907	186	6	4	4965120
744	186	6	5	5005440
274	186	6	4	5029920
705	186	6	5	5094720
245	186	6	4	5104800
227	186	6	4	5153760
6	186	6	2	5284800
196	186	6	4	5319360
560	186	6	3	5400000
6	187	2	5	5251680
109	188	5	5	3751200
137	188	5	5	4527360
6	188	5	4	5243040
6	189	5	5	5237280
248	189	5	4	5425920
6	190	5	5	5230080
6	191	5	4	5228640
1220	192	1	5	4639680
1137	192	1	4	4667040
6	192	1	5	5214240
6	193	5	5	5176800
2250	194	5	1	145440
1583	194	5	5	168480
364	194	5	5	4547520
6	194	5	1	5163840
28	194	5	5	5241600
2368	195	5	5	149760
1202	195	5	3	275040
1201	195	5	4	372960
1379	195	5	5	393120
1431	195	5	5	442080
1349	195	5	5	531360
1453	195	5	5	544320
253	195	5	4	622080
1581	195	5	2	734400
1576	195	5	5	907200
1385	195	5	5	1090080
1354	195	5	5	1260000
768	195	5	4	1264320
928	195	5	5	1370880
1376	195	5	5	1455840
1132	195	5	5	1499040
950	195	5	5	1753920
129	195	5	5	3744000
574	195	5	4	4049280
409	195	5	5	4616640
6	195	5	5	5159520
248	196	5	4	2394720
1787	196	5	4	4088160
6	196	5	5	5150880
212	197	5	5	5112000
6	197	5	5	5145120
6	198	5	3	5142240
13	199	5	4	4082400
6	199	5	5	5140800
465	200	5	5	4063680
6	200	5	5	5136480
248	201	5	4	3417120
6	201	5	4	5135040
6	202	5	5	5132160
454	202	5	4	5169600
6	203	5	4	5130720
987	203	5	5	5162400
1477	203	5	4	5287680
6	204	5	5	5126400
377	205	2	5	3703680
335	205	2	5	3720960
6	205	2	2	5117760
280	205	2	3	5117760
261	205	2	3	5124960
6	206	5	5	5116320
6	207	5	5	5109120
1477	207	5	5	5243040
212	207	5	5	5326560
6	208	5	5	5107680
6	209	5	3	5107680
212	209	5	5	5232960
553	210	5	5	5060160
6	210	5	5	5103360
6	211	5	5	5099040
6	212	5	5	5091840
6	213	5	3	5090400
258	214	5	5	3443040
947	214	5	4	4046400
1222	214	5	5	4246560
129	214	5	5	4878720
212	214	5	4	5035680
6	214	5	5	5076000
473	214	5	5	5359680
164	214	5	5	5554080
6	215	5	5	5074560
6	216	5	3	5065920
6	217	6	5	5063040
6	218	5	4	5057280
6	219	5	3	5055840
221	220	5	5	4825440
212	220	5	5	4842720
6	220	5	5	5052960
6	221	5	5	5050080
212	221	5	5	5340960
1477	221	5	5	5510880
154	221	5	3	5700960
6	222	5	2	5048640
6	223	3	4	5044320
142	224	5	5	4485600
6	224	5	5	5038560
560	224	5	5	5063040
1477	224	5	5	5348160
1477	224	5	5	5552640
275	225	6	4	4641120
6	225	6	5	5037120
6	226	6	5	5035680
6	227	5	5	5034240
6	228	5	4	5028480
6	229	5	5	5027040
6	230	5	5	5022720
6	231	5	5	5021280
82	231	5	4	5497920
6	232	5	5	5018400
6	233	2	4	4998240
6	234	2	3	4998240
212	234	2	1	5077440
6	235	5	3	4972320
6	236	5	5	4959360
440	237	3	5	2803680
485	237	3	5	3827520
215	237	3	5	4910400
6	237	3	4	4953600
6	238	5	4	4936320
6	239	5	5	4934880
6	240	5	4	4920480
6	241	5	5	4919040
6	242	5	5	4916160
473	243	5	5	4082400
26	243	5	4	4104000
6	243	5	5	4914720
7	243	5	4	5175360
6	244	5	5	4903200
6	245	5	2	4900320
6	246	5	5	4896000
6	247	5	5	4890240
465	248	5	5	4538880
645	248	5	3	4746240
6	248	5	5	4885920
553	248	5	4	5585760
659	249	5	5	4245120
6	249	5	4	4884480
6	250	5	4	4884480
2178	251	5	5	358560
1873	251	5	5	370080
1419	251	5	5	385920
1379	251	5	5	397440
1132	251	5	5	1408320
928	251	5	5	1805760
424	251	5	5	2952000
108	251	5	4	4068000
6	251	5	4	4883040
212	251	5	4	4908960
1477	251	5	4	5323680
6	252	5	4	4881600
6	253	5	3	4872960
560	253	5	1	4919040
1477	253	5	5	5271840
6	254	5	5	4868640
212	254	5	5	5333760
6	255	5	5	4868640
6	256	5	5	4864320
6	257	5	5	4864320
6	258	5	3	4862880
6	259	5	3	4858560
801	259	5	4	5509440
212	259	5	4	5545440
6	260	5	5	4854240
6	261	5	5	4854240
6	262	5	4	4848480
6	263	5	5	4848480
212	263	5	4	4897440
6	264	5	5	4847040
6	265	5	5	4845600
404	266	5	5	3628800
13	266	5	5	3876480
1787	266	5	3	4069440
147	266	5	4	4314240
473	266	5	5	4561920
142	266	5	5	4628160
6	266	5	4	4844160
212	266	5	5	4933440
6	267	5	5	4841280
180	268	6	4	4821120
221	268	6	4	4822560
220	268	6	5	4825440
6	268	6	5	4829760
954	268	6	5	4829760
116	268	6	4	4831200
275	268	6	4	4865760
231	268	6	4	4970880
553	268	6	5	5005440
1144	268	6	4	5041440
233	268	6	5	5050080
352	268	6	5	5199840
292	268	6	3	5325120
196	268	6	5	5379840
310	268	6	5	5385600
6	269	5	5	4826880
212	269	5	5	4896000
1477	269	5	5	5333760
